11.5,0.93,19600.0
11.5,0.94,22800.0
11.5,0.95,27600.0
11.5,0.96,34600.0
11.5,0.97,46400.0
11.5,0.98,69800.0
11.5,0.99,140400.0
12.0,0.9,13600.0
12.0,0.91,15200.0
12.0,0.92,17200.0
12.0,0.93,19600.0
12.0,0.94,23000.0
12.0,0.95,27800.0
12.0,0.96,34800.0
12.0,0.97,46600.0
12.0,0.98,70200.0
12.0,0.99,141200.0
12.5,0.9,13600.0
12.5,0.91,15200.0
12.5,0.92,17200.0
12.5,0.93,19800.0
12.5,0.94,23200.0
12.5,0.95,28000.0
12.5,0.96,35000.0
12.5,0.97,47000.0
12.5,0.98,70600.0
12.5,0.99,142000.0
13.0,0.9,13800.0
13.0,0.91,15400.0
13.0,0.92,17200.0
13.0,0.93,19800.0
13.0,0.94,23200.0
13.0,0.95,28000.0
13.0,0.96,35200.0
13.0,0.97,47200.0
13.0,0.98,71000.0
13.0,0.99,142800.0
13.5,0.9,13800.0
13.5,0.91,15400.0
13.5,0.92,17400.0
13.5,0.93,20000.0
13.5,0.94,23400.0
13.5,0.95,28200.0
13.5,0.96,35400.0
13.5,0.97,47400.0
13.5,0.98,71400.0
13.5,0.99,143600.0
14.0,0.9,13800.0
14.0,0.91,15400.0
14.0,0.92,17400.0
14.0,0.93,20000.0
14.0,0.94,23600.0
14.0,0.95,28400.0
14.0,0.96,35600.0
14.0,0.97,47600.0
14.0,0.98,71800.0
14.0,0.99,144200.0
14.5,0.9,14000.0
14.5,0.91,15600.0
14.5,0.92,17600.0
14.5,0.93,20200.0
14.5,0.94,23600.0
14.5,0.95,28400.0
14.5,0.96,35800.0
14.5,0.97,47800.0
14.5,0.98,72200.0
14.5,0.99,145000.0
15.0,0.9,14000.0
15.0,0.91,15600.0
15.0,0.92,17600.0
15.0,0.93,20200.0
15.0,0.94,23800.0
15.0,0.95,28600.0
15.0,0.96,36000.0
15.0,0.97,48200.0
15.0,0.98,72400.0
15.0,0.99,145600.0
15.5,0.9,14000.0
15.5,0.91,15600.0
15.5,0.92,17800.0
15.5,0.93,20400.0
15.5,0.94,23800.0
15.5,0.95,28800.0
15.5,0.96,36000.0
15.5,0.97,48400.0
15.5,0.98,72800.0
15.5,0.99,146200.0
16.0,0.9,14200.0
16.0,0.91,15800.0
16.0,0.92,17800.0
16.0,0.93,20400.0
16.0,0.94,24000.0
16.0,0.95,28800.0
16.0,0.96,36200.0
16.0,0.97,48600.0
16.0,0.98,73200.0
16.0,0.99,147000.0
16.5,0.9,14200.0
16.5,0.91,15800.0
16.5,0.92,17800.0
16.5,0.93,20600.0
16.5,0.94,24000.0
16.5,0.95,29000.0
16.5,0.96,36400.0
16.5,0.97,48800.0
16.5,0.98,73400.0
16.5,0.99,147600.0
17.0,0.9,14200.0
17.0,0.91,15800.0
17.0,0.92,18000.0
17.0,0.93,20600.0
17.0,0.94,24200.0
17.0,0.95,29200.0
17.0,0.96,36600.0
17.0,0.97,49000.0
17.0,0.98,73800.0
17.0,0.99,148200.0
17.5,0.9,14200.0
17.5,0.91,16000.0
17.5,0.92,18000.0
17.5,0.93,20600.0
17.5,0.94,24200.0
17.5,0.95,29200.0
17.5,0.96,36600.0
17.5,0.97,49200.0
17.5,0.98,74000.0
17.5,0.99,148600.0
18.0,0.9,14400.0
18.0,0.91,16000.0
18.0,0.92,18000.0
18.0,0.93,20800.0
18.0,0.94,24400.0
18.0,0.95,29400.0
18.0,0.96,36800.0
18.0,0.97,49400.0
18.0,0.98,74400.0
18.0,0.99,149200.0
18.5,0.9,14400.0
18.5,0.91,16000.0
18.5,0.92,18200.0
18.5,0.93,20800.0
18.5,0.94,24400.0
18.5,0.95,29400.0
18.5,0.96,37000.0
18.5,0.97,49400.0
18.5,0.98,74600.0
18.5,0.99,149800.0
19.0,0.9,14400.0
19.0,0.91,16200.0
19.0,0.92,18200.0
19.0,0.93,21000.0
19.0,0.94,24600.0
19.0,0.95,29600.0
19.0,0.96,37000.0
19.0,0.97,49600.0
19.0,0.98,74800.0
19.0,0.99,150400.0
19.5,0.9,14400.0
19.5,0.91,16200.0
19.5,0.92,18200.0
19.5,0.93,21000.0
19.5,0.94,24600.0
19.5,0.95,29600.0
19.5,0.96,37200.0
19.5,0.97,49800.0
19.5,0.98,75000.0
19.5,0.99,150800.0
20.0,0.9,14600.0
20.0,0.91,16200.0
20.0,0.92,18400.0
20.0,0.93,21000.0
20.0,0.94,24600.0
20.0,0.95,29800.0
20.0,0.96,37400.0
20.0,0.97,50000.0
20.0,0.98,75400.0
20.0,0.99,151400.0
